Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-02-22 11:52:27,"Workout 1",1h 14m,"Leg Extension (Machine)",1,35.0,15,0,0,"",,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Leg Extension (Machine)",2,35.0,15,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Leg Extension (Machine)",3,35.0,12,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Leg Extension (Machine)",4,35.0,15,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bent Over Row (Dumbbell)",1,25.0,15,0,0,"",,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bent Over Row (Dumbbell)",2,25.0,15,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bent Over Row (Dumbbell)",3,25.0,15,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bent Over Row (Dumbbell)",4,25.0,15,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Overhead Press (Barbell)",1,35.0,6,0,0,"",,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Overhead Press (Barbell)",2,35.0,5,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Overhead Press (Barbell)",3,35.0,5,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Overhead Press (Barbell)",4,30.0,6,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bicep Curl (Dumbbell)",1,25.0,9,0,0,"",,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bicep Curl (Dumbbell)",2,25.0,5,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bicep Curl (Dumbbell)",3,25.0,3,0,0,,,
2022-02-22 11:52:27,"Workout 1",1h 14m,"Bicep Curl (Dumbbell)",4,20.0,7,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Deadlift (Barbell)",1,70.0,15,0,0,"","",
2022-02-26 10:35:35,"Workout 2",1h 2m,"Deadlift (Barbell)",2,75.0,10,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Deadlift (Barbell)",3,75.0,10,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Deadlift (Barbell)",4,75.0,10,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Cable Crossover",1,27.5,12,0,0,"Single arm crossover.",,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Cable Crossover",2,27.5,12,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Cable Crossover",3,27.5,12,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Leg Press",1,140.0,12,0,0,"",,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Leg Press",2,140.0,12,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Leg Press",3,140.0,10,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Leg Press",4,140.0,10,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Face Pull (Cable)",1,15.0,15,0,0,"",,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Face Pull (Cable)",2,20.0,15,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Face Pull (Cable)",3,25.0,12,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Triceps Extension (Cable)",1,15.0,10,0,0,"",,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Triceps Extension (Cable)",2,15.0,12,0,0,,,
2022-02-26 10:35:35,"Workout 2",1h 2m,"Triceps Extension (Cable)",3,15.0,11,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hip Thrust (Barbell)",1,80.0,10,0,0,"","",
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hip Thrust (Barbell)",2,80.0,12,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hip Thrust (Barbell)",3,80.0,11,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hip Thrust (Barbell)",4,80.0,10,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Lunge (Barbell)",1,20.0,15,0,0,"",,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Lunge (Barbell)",2,25.0,15,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Lunge (Barbell)",3,25.0,15,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Lunge (Barbell)",4,25.0,15,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Pull Up (Assisted)",1,30.0,10,0,0,"",,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Pull Up (Assisted)",2,30.0,6,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Pull Up (Assisted)",3,30.0,6,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Pull Up (Assisted)",4,30.0,4,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Front Raise (Cable)",1,12.5,7,0,0,"",,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Front Raise (Cable)",2,12.5,8,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Front Raise (Cable)",3,12.5,7,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Front Raise (Cable)",4,12.5,6,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",4,20.0,10,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",2,20.0,10,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",3,20.0,11,0,0,,,
2022-02-28 13:13:05,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",4,20.0,8,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Squat (Barbell)",1,75.0,11,0,0,"","",
2022-03-03 09:56:26,"Workout 1",1h 6m,"Squat (Barbell)",2,75.0,10,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Squat (Barbell)",3,75.0,10,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Squat (Barbell)",4,75.0,10,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bench Press (Dumbbell)",1,35.0,15,0,0,"",,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bench Press (Dumbbell)",2,35.0,15,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bench Press (Dumbbell)",3,35.0,13,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bench Press (Dumbbell)",4,35.0,10,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Seated Leg Curl (Machine)",1,35.0,15,0,0,"",,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Seated Leg Curl (Machine)",2,35.0,15,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Seated Leg Curl (Machine)",3,30.0,15,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Seated Leg Curl (Machine)",4,35.0,15,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bent Over Row (Dumbbell)",1,30.0,15,0,0,"",,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bent Over Row (Dumbbell)",2,30.0,15,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bent Over Row (Dumbbell)",3,25.0,13,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bent Over Row (Dumbbell)",4,30.0,12,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Arnold Press (Dumbbell)",1,20.0,15,0,0,"",,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Arnold Press (Dumbbell)",2,20.0,12,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Arnold Press (Dumbbell)",3,20.0,10,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Arnold Press (Dumbbell)",4,20.0,9,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bicep Curl (Dumbbell)",1,25.0,9,0,0,"",,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bicep Curl (Dumbbell)",2,25.0,5,0,0,,,
2022-03-03 09:56:26,"Workout 1",1h 6m,"Bicep Curl (Dumbbell)",3,25.0,5,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Deadlift (Barbell)",1,80.0,12,0,0,"","",
2022-03-05 10:49:37,"Workout 2",47m,"Deadlift (Barbell)",2,80.0,12,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Deadlift (Barbell)",3,80.0,12,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Deadlift (Barbell)",4,80.0,12,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Bench Press (Barbell)",1,42.5,15,0,0,"",,
2022-03-05 10:49:37,"Workout 2",47m,"Bench Press (Barbell)",2,42.5,15,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Bench Press (Barbell)",3,42.5,12,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Bench Press (Barbell)",4,42.5,13,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Leg Press",1,140.0,12,0,0,"",,
2022-03-05 10:49:37,"Workout 2",47m,"Leg Press",2,140.0,10,0,0,,,
2022-03-05 10:49:37,"Workout 2",47m,"Leg Press",3,140.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hip Thrust (Barbell)",1,80.0,12,0,0,"","",
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hip Thrust (Barbell)",2,80.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hip Thrust (Barbell)",3,80.0,12,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hip Thrust (Barbell)",4,80.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Lunge (Barbell)",1,30.0,16,0,0,"",,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Lunge (Barbell)",2,30.0,16,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Lunge (Barbell)",3,30.0,15,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Lunge (Barbell)",4,30.0,16,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Pull Up (Assisted)",1,30.0,8,0,0,"",,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Pull Up (Assisted)",2,30.0,6,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Pull Up (Assisted)",3,30.0,6,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Pull Up (Assisted)",4,30.0,6,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Front Raise (Cable)",1,12.5,8,0,0,"",,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Front Raise (Cable)",2,12.5,7,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Front Raise (Cable)",3,12.5,7,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Front Raise (Cable)",4,12.5,5,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Hammer Curl (Dumbbell)",4,20.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",2,20.0,10,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",3,20.0,8,0,0,,,
2022-03-07 12:53:17,"Workout 3",1h 15m,"Skullcrusher (Dumbbell)",4,20.0,10,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Squat (Barbell)",1,80.0,10,0,0,"","",
2022-03-10 10:21:25,"Workout 1",1h 15m,"Squat (Barbell)",2,80.0,10,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Squat (Barbell)",3,80.0,8,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Squat (Barbell)",4,80.0,9,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bench Press (Dumbbell)",1,35.0,15,0,0,"",,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bench Press (Dumbbell)",2,35.0,15,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bench Press (Dumbbell)",3,35.0,12,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bench Press (Dumbbell)",4,35.0,9,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Leg Extension (Machine)",1,35.0,15,0,0,"",,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Leg Extension (Machine)",2,35.0,11,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Leg Extension (Machine)",3,35.0,12,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Leg Extension (Machine)",4,35.0,12,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bent Over Row (Dumbbell)",1,25.0,15,0,0,"",,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bent Over Row (Dumbbell)",2,25.0,15,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bent Over Row (Dumbbell)",3,25.0,15,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bent Over Row (Dumbbell)",4,25.0,13,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Arnold Press (Dumbbell)",1,20.0,15,0,0,"",,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Arnold Press (Dumbbell)",2,20.0,13,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Arnold Press (Dumbbell)",3,20.0,10,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Arnold Press (Dumbbell)",4,20.0,11,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bicep Curl (Dumbbell)",1,25.0,8,0,0,"",,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bicep Curl (Dumbbell)",2,25.0,5,0,0,,,
2022-03-10 10:21:25,"Workout 1",1h 15m,"Bicep Curl (Dumbbell)",3,25.0,5,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Deadlift (Barbell)",1,90.0,10,0,0,"","",
2022-03-13 13:44:30,"Workout 2",1h 20m,"Deadlift (Barbell)",2,90.0,10,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Deadlift (Barbell)",3,90.0,7,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Deadlift (Barbell)",4,90.0,8,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Cable Crossover",1,30.0,16,0,0,"Single arm crossover.",,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Cable Crossover",2,30.0,12,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Cable Crossover",3,30.0,12,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Cable Crossover",4,30.0,10,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Leg Press",1,150.0,8,0,0,"",,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Leg Press",2,150.0,8,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Leg Press",3,150.0,8,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Leg Press",4,150.0,8,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Face Pull (Cable)",1,30.0,15,0,0,"",,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Face Pull (Cable)",2,30.0,14,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Face Pull (Cable)",3,30.0,14,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Face Pull (Cable)",4,30.0,12,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,15,0,0,"Keep adding drop-sets until failure.",,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,15,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,12,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Pushdown (Cable - Straight Bar)",4,30.0,14,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Extension (Dumbbell)",1,15.0,7,0,0,"",,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Extension (Dumbbell)",2,15.0,6,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Extension (Dumbbell)",3,15.0,6,0,0,,,
2022-03-13 13:44:30,"Workout 2",1h 20m,"Triceps Extension (Dumbbell)",4,15.0,5,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hip Thrust (Barbell)",1,85.0,12,0,0,"","",
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hip Thrust (Barbell)",2,85.0,9,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hip Thrust (Barbell)",3,85.0,10,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hip Thrust (Barbell)",4,85.0,11,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Lunge (Barbell)",1,30.0,16,0,0,"",,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Lunge (Barbell)",2,30.0,16,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Lunge (Barbell)",3,30.0,20,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Lunge (Barbell)",4,30.0,20,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Pull Up (Assisted)",1,30.0,9,0,0,"",,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Pull Up (Assisted)",2,30.0,8,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Pull Up (Assisted)",3,30.0,7,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Pull Up (Assisted)",4,30.0,6,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Seated Row (Cable)",1,45.0,9,0,0,"",,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Seated Row (Cable)",2,40.0,15,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Seated Row (Cable)",3,40.0,12,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Seated Row (Cable)",4,40.0,10,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hammer Curl (Dumbbell)",3,20.0,8,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Hammer Curl (Dumbbell)",4,20.0,7,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Skullcrusher (Dumbbell)",1,20.0,10,0,0,"",,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Skullcrusher (Dumbbell)",2,20.0,8,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Skullcrusher (Dumbbell)",3,20.0,7,0,0,,,
2022-03-16 10:11:13,"Workout 3",1h 24m,"Skullcrusher (Dumbbell)",4,20.0,7,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Squat (Barbell)",1,50.0,15,0,0,"","",
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Squat (Barbell)",2,50.0,15,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Squat (Barbell)",3,50.0,15,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Squat (Barbell)",4,50.0,12,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Iso-Lateral Row (Machine)",1,40.0,20,0,0,"",,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Iso-Lateral Row (Machine)",2,50.0,17,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Iso-Lateral Row (Machine)",3,50.0,16,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Iso-Lateral Row (Machine)",4,50.0,15,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Shoulder Press (Plate Loaded)",1,10.0,20,0,0,"",,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Shoulder Press (Plate Loaded)",2,20.0,10,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Shoulder Press (Plate Loaded)",3,20.0,10,0,0,,,
2022-03-19 11:02:30,"Morning Workout",1h 3m,"Shoulder Press (Plate Loaded)",4,20.0,8,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Deadlift (Barbell)",1,100.0,6,0,0,"","",
2022-03-21 12:11:10,"Workout 2",1h 13m,"Deadlift (Barbell)",2,100.0,6,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Deadlift (Barbell)",3,100.0,6,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Deadlift (Barbell)",4,100.0,6,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Cable Crossover",1,30.0,15,0,0,"Single arm crossover.",,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Cable Crossover",2,30.0,15,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Cable Crossover",3,30.0,11,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Cable Crossover",4,30.0,10,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Leg Press",1,150.0,10,0,0,"",,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Leg Press",2,150.0,8,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Leg Press",3,150.0,9,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Leg Press",4,150.0,10,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Face Pull (Cable)",1,30.0,15,0,0,"",,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Face Pull (Cable)",2,30.0,15,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Face Pull (Cable)",3,30.0,12,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Face Pull (Cable)",4,30.0,12,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,20,0,0,"Keep adding drop-sets until failure.",,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,10,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,10,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Pushdown (Cable - Straight Bar)",4,30.0,9,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Extension (Dumbbell)",1,15.0,8,0,0,"",,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Extension (Dumbbell)",2,15.0,4,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Extension (Dumbbell)",3,15.0,7,0,0,,,
2022-03-21 12:11:10,"Workout 2",1h 13m,"Triceps Extension (Dumbbell)",4,15.0,4,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Hip Thrust (Barbell)",1,90.0,12,0,0,"","",
2022-03-24 10:36:34,"Workout 3",54m,"Hip Thrust (Barbell)",2,90.0,10,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Hip Thrust (Barbell)",3,90.0,10,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Hip Thrust (Barbell)",4,90.0,10,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Lunge (Barbell)",1,30.0,16,0,0,"",,
2022-03-24 10:36:34,"Workout 3",54m,"Lunge (Barbell)",2,30.0,16,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Lunge (Barbell)",3,30.0,16,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Lunge (Barbell)",4,30.0,16,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Pull Up (Assisted)",1,30.0,10,0,0,"",,
2022-03-24 10:36:34,"Workout 3",54m,"Pull Up (Assisted)",2,30.0,8,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Pull Up (Assisted)",3,30.0,7,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Pull Up (Assisted)",4,30.0,6,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Hammer Curl (Dumbbell)",1,20.0,9,0,0,"",,
2022-03-24 10:36:34,"Workout 3",54m,"Hammer Curl (Dumbbell)",2,20.0,9,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Hammer Curl (Dumbbell)",3,20.0,8,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Skullcrusher (Dumbbell)",1,20.0,9,0,0,"",,
2022-03-24 10:36:34,"Workout 3",54m,"Skullcrusher (Dumbbell)",2,20.0,8,0,0,,,
2022-03-24 10:36:34,"Workout 3",54m,"Skullcrusher (Dumbbell)",3,20.0,6,0,0,,,
2022-03-25 10:43:58,"Morning Workout",21m,"Incline Bench Press (Dumbbell)",1,35.0,15,0,0,"","",
2022-03-25 10:43:58,"Morning Workout",21m,"Incline Bench Press (Dumbbell)",2,35.0,13,0,0,,,
2022-03-25 10:43:58,"Morning Workout",21m,"Incline Bench Press (Dumbbell)",3,35.0,13,0,0,,,
2022-03-25 10:43:58,"Morning Workout",21m,"Incline Bench Press (Dumbbell)",4,35.0,11,0,0,,,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Squat (Barbell)",1,80.0,10,0,0,"","",
2022-03-27 12:21:49,"Workout 1",1h 18m,"Squat (Barbell)",2,80.0,10,0,0,,,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Squat (Barbell)",3,80.0,9,0,0,,,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Squat (Barbell)",4,80.0,9,0,0,,,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Bench Press (Barbell)",1,50.0,10,0,0,"",,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Bench Press (Barbell)",2,50.0,11,0,0,,,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Bench Press (Barbell)",3,50.0,11,0,0,,,
2022-03-27 12:21:49,"Workout 1",1h 18m,"Bench Press (Barbell)",4,50.0,9,0,0,,,
